show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s561,Movie,Audible,Matt Ogens,,,"July 1, 2021",2021,PG-13,39 min,"Documentaries, Sports Movies","Shaken by a friend's suicide, a Deaf high school football player copes with family and relationships while anticipating his final homecoming game."
s598,Movie,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,"Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole, Michael Clarke Duncan, Leslie Bibb, Jane Lynch, Amy Adams, Andy Richter, Molly Shannon",United States,"July 1, 2021",2006,PG-13,108 min,"Action & Adventure, Comedies, Sports Movies","NASCAR superstar Ricky Bobby believes he's the best there is, until the arrival of a French Formula One champion threatens his position as top dog."
s642,Movie,Sisters on Track,,,,"June 24, 2021",2021,PG,97 min,"Documentaries, Sports Movies",Three track star sisters face obstacles in life and in competition as they pursue Junior Olympic dreams in this extraordinary coming of age journey.
s706,Movie,Biking Borders,Max Jabs,"Max Jabs, Nono Konopka",Germany,"June 16, 2021",2019,TV-14,89 min,"Documentaries, International Movies, Sports Movies","Best friends Max and Nono bike from Berlin to Beijing, collecting donations to build a school for a unique fundraising adventure in this documentary."
s800,Movie,Million Dollar Baby,Clint Eastwood,"Clint Eastwood, Hilary Swank, Morgan Freeman, Anthony Mackie, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Margo Martindale, Riki Lindhome",United States,"June 2, 2021",2004,PG-13,133 min,"Dramas, Sports Movies","When a cantankerous trainer mentors a persistent amateur boxer determined to go pro, deep-seated emotions become their strongest opponents."
s802,Movie,Never Back Down 2: The Beatdown,Michael Jai White,"Michael Jai White, Dean Geyer, Alex Meraz, Todd Duffee, Scottie Epstein, Jillian Murray, Evan Peters, Stacey Asaro, Gralen Bryant Banks, Rus Blackwell",United States,"June 2, 2021",2011,R,104 min,"Action & Adventure, Dramas, Sports Movies",A group of mixed martial arts fighters stars in this action thriller that follows a quartet of brawlers as they prepare for a major underground event.
s841,Movie,Baggio: The Divine Ponytail,Letizia Lamartire,"Andrea Arcangeli, Valentina Bellè, Andrea Pennacchi, Antonio Zavatteri, Anna Ferruzzo, Riccardo Goretti, Thomas Trabacchi, Marc Clotet, Martufello",Italy,"May 26, 2021",2021,TV-MA,92 min,"Dramas, International Movies, Sports Movies","The story of Roberto Baggio, one of the best soccer players of all time, including his career highs, triumphs over injuries and discovery of Buddhism."
s929,Movie,Best of the Best,Robert Radler,"Eric Roberts, James Earl Jones, Sally Kirkland, Chris Penn, Phillip Rhee, John P. Ryan, John Dye, Louise Fletcher",United States,"May 1, 2021",1989,PG-13,97 min,"Action & Adventure, Sports Movies",Personal problems and racial tensions distract the members of a U.S. karate team handpicked to compete in an international martial arts competition.
s944,Movie,Never Back Down,Jeff Wadlow,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters, Leslie Hope, Djimon Hounsou, Wyatt Smith, Affion Crockett, Neil Brown Jr., Lauren Leech, Tilky Jones, Steven Crowley, Tom Nowicki",United States,"May 1, 2021",2008,PG-13,113 min,"Action & Adventure, Dramas, Sports Movies","When a quick-tempered teen moves to a new town and faces the challenges of attending a new high school, he seeks solace in an underground fight club."
s1116,Movie,Ferrari Ki Sawaari,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritwik Sahore, Paresh Rawal, Deepak Shirke, Satyadeep Misra, Aakash Dabhade, Nilesh Diwekar, Vidya Balan",India,"April 1, 2021",2012,TV-PG,133 min,"Comedies, International Movies, Sports Movies",A father winds up involved with a stolen Ferrari as he tries to acquire the money to send his son to the leading cricket academy.
s1148,Movie,Not a Game,Jose Gomez,Brendon Mcdonnell,United Kingdom,"March 31, 2021",2020,TV-MA,98 min,"Documentaries, International Movies, Sports Movies","This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents."
s1281,Movie,Pelé,"David Tryhorn, Ben Nicholas",,United Kingdom,"February 23, 2021",2021,TV-14,109 min,"Documentaries, International Movies, Sports Movies","Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé’s extraordinary path from breakthrough talent to national hero."
s1375,Movie,Accomplice,Jeremy Grant,"Kurt Sorge, Tom Van Steenbergen, Cameron Zink, Graham Agassiz, Tyler McCaul, Cameron McCaul, Ethan Nell, Hannah Bergemann, Carson Storch, Brandon Semenuk, Veronique Sandler, Nico Vink, Garett Buehler, Jaxson Riddle, Andreu Lacondeguy, Paul Genovese, Paul Basagoitia",United States,"January 27, 2021",2021,TV-14,52 min,"Documentaries, International Movies, Sports Movies",Traverse the globe with the world's top riders as they pedal through rugged terrain and majestic locations in this visual homage to the bicycle.
s1439,Movie,Tony Parker: The Final Shot,Florent Bodin,Tony Parker,France,"January 6, 2021",2020,TV-14,99 min,"Documentaries, International Movies, Sports Movies","This film examines the background and career of Tony Parker, whose determination led him to become arguably the greatest French basketball player."
s1445,Movie,Playing for Keeps,Gabriele Muccino,"Gerard Butler, Jessica Biel, Catherine Zeta-Jones, Dennis Quaid, Uma Thurman, Judy Greer, Noah Lomax, James Tupper, Abella Wyss, Grant Goodman",United States,"January 3, 2021",2012,PG-13,106 min,"Comedies, Romantic Movies, Sports Movies","A washed-up, former soccer star attempts to rebuild his relationship with his son and ex-wife by coaching his son's soccer team."
s1452,Movie,Full Out 2: You Got This!,Jeff Deverett,"Sydney Cope, Logan Edra, Liza Wilk, Braedyn Bruner, Billie Merritt",United States,"January 1, 2021",2020,TV-Y,91 min,"Children & Family Movies, Dramas, Sports Movies","With a championship on the line, Chayse and her gymnastics team look to a local break-dancer for all the right moves to rise above their competition."
s1545,Movie,Grizzlies,Miranda de Pencier,"Ben Schnetzer, Emerald MacDonald, Booboo Stewart, Will Sasso, Paul Nutarariaq, Ricky Marty-Pahtaykan, Tantoo Cardinal, Eric Schweig",Canada,"December 15, 2020",2018,R,106 min,"Dramas, Independent Movies, Sports Movies",A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.
s1562,Movie,Torbaaz,Girish Malik,"Sanjay Dutt, Nargis Fakhri, Rahul Dev, Priyanka Verma, Kuwaarjeet Chopraa, Aishan Jawaid Malik, Rahul Mittra, Gavie Chahal, Humayun Shams Khan, Babrak Akbari",India,"December 11, 2020",2020,TV-MA,133 min,"Dramas, International Movies, Sports Movies","At an Afghanistan refugee camp, an ex-army doctor seeks to bring children joy through cricket — and soon realizes that the stakes go beyond the sport."
s1769,Movie,The Next Karate Kid,Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio ""Sonny"" Trinidad, Michael Cavalieri, Walton Goggins",United States,"November 1, 2020",1994,PG,107 min,"Action & Adventure, Dramas, Sports Movies","In Boston, karate master Mr. Miyagi finds a new pupil in troubled teen Julie Pierce when she gets bullied by a group of relentless classmates."
s1771,Movie,Wheels of Fortune,Shaun Paul Piccinino,"Matt Jones, Noureen DeWulf, John Ducey, Matty Cardarople, Jeff Fahey, Christina Moore, Gabriel Tigerman, Ali Afshar, Tyler Jacob Moore, Jessica Serfaty",United States,"November 1, 2020",2020,R,107 min,"Comedies, Sports Movies","To claim a big inheritance, a down-on-his-luck mechanic must win a series of competitions as outlined in his birth father's will."
s1793,Movie,Guillermo Vilas: Settling the Score,Matías Gueilburt,,Argentina,"October 27, 2020",2020,TV-14,95 min,"Documentaries, International Movies, Sports Movies","An Argentine journalist strives to prove that his countryman, tennis star Guillermo Vilas, was wrongly denied the No. 1 world ranking in the 1970s."
s1889,Movie,Good Game: The Beginning,Umut Aral,"Mert Yazıcıoğlu, Afra Saraçoğlu, Yiğit Kirazcı, Orkun Işıtmak, Bahar Şahin, Tolga Canbeyli, Bada Oh Deniz, Hakan Kurtaş, Doğaç Yildiz",Turkey,"October 3, 2020",2018,TV-14,115 min,"Dramas, International Movies, Sports Movies",New high school grad and avid gamer Cenk is recruited to an intense esports team that trains for a tournament with a life-changing prize.
s1958,Movie,Real Steel,Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand, Hope Davis, James Rebhorn, Karl Yune, Olga Fonda, John Gatins","United States, India","September 24, 2020",2011,PG-13,127 min,"Action & Adventure, Sci-Fi & Fantasy, Sports Movies",A struggling fighter-turned-promoter reconnects with his estranged son to convert an old-generation robot into a mighty World Robot Boxing contender.
s2076,Movie,"Take the Ball, Pass the Ball",Duncan McMath,"Thierry Henry, Michael Carnick, Javier Mascherano, Fabio Capello, Jordi Cruyff, Andrés Iniesta, Xavi Hernández, Lionel Messi, Victor Valdes, Leo Messi",Spain,"September 1, 2020",2018,TV-MA,109 min,"Documentaries, International Movies, Sports Movies","Through firsthand accounts and analysis, this football documentary details the dominance of FC Barcelona from 2008-2012 under manager Pep Guardiola."
s2078,Movie,The Match,Francesco Carnesecchi,"Francesco Pannofino, Alberto Di Stasio, Gabriele Fiore, Giorgio Colangeli, Fabrizio Sabatucci, Veruska Rossi, Giulia Cragnotti, Siria Simeoni, Lidia Vitale, Daniele Mariani",Italy,"September 1, 2020",2020,TV-MA,97 min,"Dramas, International Movies, Sports Movies","One football match on a dirt pitch near Rome becomes a day of reckoning as a young player, his coach and their team's owner wrestle internal demons."
s2098,Movie,Rising Phoenix,,,United Kingdom,"August 26, 2020",2020,PG-13,107 min,"Documentaries, International Movies, Sports Movies","Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence."
s2129,Movie,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,Anna Stone,,,"August 14, 2020",2020,TV-G,59 min,"Documentaries, International Movies, Sports Movies","With highlights from the 2020 tourney, this program offers an inside look at the global showcase for women's cricket — the ICC Women's T20 World Cup."
s2164,Movie,Anelka: Misunderstood,Franck Nataf,Nicolas Anelka,France,"August 5, 2020",2020,TV-14,95 min,"Documentaries, International Movies, Sports Movies","Inscrutable, incomparable or both? Famed French footballer Nicolas Anelka’s controversial legacy is explored in this in-depth documentary."
s2257,Movie,Born Racer,Bryn Evans,Scott Dixon,New Zealand,"July 8, 2020",2018,R,89 min,"Documentaries, Sports Movies","In this all-access pass, IndyCar champion Scott Dixon and his team navigate the risks on the road in the quest to win it all."
s2263,Movie,A Kid from Coney Island,"Coodie, Chike",Stephon Marbury,"United States, China","July 6, 2020",2019,TV-MA,89 min,"Documentaries, Sports Movies","From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey."
s2279,Movie,Mary Kom,Omung Kumar,"Priyanka Chopra, Darshan Kumar, Sunil Thapa, Kenny Basumatary, Shishir Sharma, Robin Das, Rajni Basumatary, Lin Laishram, Shakti Singh",India,"July 5, 2020",2014,TV-PG,120 min,"Dramas, International Movies, Sports Movies",The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.
s2342,Movie,Athlete A,"Bonni Cohen, Jon Shenk",,United States,"June 24, 2020",2020,PG-13,104 min,"Documentaries, Sports Movies",This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.
s2371,Movie,El límite infinito,Pablo Aulita,Jean Maggi,,"June 18, 2020",2020,TV-PG,48 min,"Documentaries, International Movies, Sports Movies","From early struggles to his climb up the Himalayas, Jean Maggi gets profiled in this documentary that highlights his advancement of adaptive sports."
s2386,Movie,Underdogs,Juan José Campanella,"Ariana Grande, Nicholas Hoult, Matthew Morrison, Eugenio Derbez, Taran Killam, Bobby Moynihan, Bella Thorne, Jay Pharoah, Dan Patrick, Shawn Mendes, Brooklyn Beckham, Chazz Palminteri, John Leguizamo, Mel Brooks, Rupert Grint, Rob Brydon, Anthony Head, Ralf Little, Eve Ponsonby, Peter Serafinowicz, Alex Norton, Alistair McGowan, Ezequiel Cipols","Argentina, Spain","June 15, 2020",2013,PG,85 min,"Children & Family Movies, Sports Movies","When his archenemy returns to settle a score, a foosball ace and his magically incarnated team must save the town and woo back his girl."
s2567,Movie,Bennett's War,Alex Ranarivelo,"Michael Roark, Trace Adkins, Ali Afshar, Allison Paige, Tony Panterra, Brando Eaton, Hunter Clowdus, Michael King",United States,"May 2, 2020",2019,PG-13,94 min,"Dramas, Sports Movies",A medically discharged soldier attempts an improbable return to motorcycle racing to win enough prize money to save his father's farm.
s2571,Movie,Lady Driver,Shaun Paul Piccinino,"Grace Van Dien, Sean Patrick Flanery, Christina Moore, Casper Van Dien, Amanda Detmer, John Ducey, Matthew Joel Kranyak, David Gridley",United States,"May 2, 2020",2019,PG,104 min,"Dramas, Sports Movies","When a rebellious teen searches for her unknown roots, it leads her to the sport of dirt track racing and a discovery she didn't expect."
s2637,Movie,The International Player,Ahmed Medhat,"Youssef El Sherif, Arwa Gouda, Salah Abdullah, Mohamed Lotfy, Dalal Abdel Aziz, Rahmah Hasan",Egypt,"April 25, 2020",2009,TV-14,93 min,"Dramas, International Movies, Sports Movies","A footballer for a local club aspires to join the big leagues then gets his shot at going pro, fueling his team's rise to victory."
s2696,Movie,The Main Event,Jay Karas,"Seth Carr, Tichina Arnold, Adam Pally, Ken Marino, Mike 'The Miz' Mizanin, Momona Tamada, Keith Lee, Babatunde Aiyegbusi, Kofi Kingston",United States,"April 10, 2020",2020,TV-G,103 min,"Children & Family Movies, Comedies, Sports Movies","Using special powers from a magical mask, a young WWE fan causes chaos when he enters a wrestling competition and fights an intimidating rival."
s2738,Movie,Mighty Raju Rio Calling,"Rajiv Chilaka, Anirban Majumder, Alka Amarkant Dubey",,India,"April 1, 2020",2014,TV-Y7,97 min,"Children & Family Movies, Sports Movies","Mighty Raju preps for a new adventure in Rio de Janeiro, where he goes toe-to-toe with rival soccer players, faces capoeira fighters and more."
s2755,Movie,Greater,David Hunt,"Neal McDonough, Leslie Easterbrook, Christopher Severio, Michael Parks, Nick Searcy, Peter Gray Lewis, Fredric Lehne, M.C. Gainey, Texas Battle, Josh Emerson",United States,"March 31, 2020",2016,PG,131 min,"Children & Family Movies, Dramas, Sports Movies",Faith and determination transform a talentless football player at the University of Arkansas into an All-American in this inspiring true story.
s2756,Movie,Indian Horse,Stephen S. Campanelli,"Sladen Peltier, Forrest Goodluck, Ajuawak Kapashesit, Martin Donovan, Michael Murphy, Michiel Huisman, Edna Manitowabi, Michael Lawrenchuk, Will Strongheart, Tristen Marty-Pahtaykan, Vance Banzo",Canada,"March 31, 2020",2017,TV-MA,101 min,"Dramas, Independent Movies, Sports Movies","Stripped of his heritage at a residential school, an indigenous student finds refuge on the rink when he discovers a passion for hockey."
s2759,Movie,Through My Father's Eyes: The Ronda Rousey Story,Gary Stretch,Ronda Rousey,"Canada, United States","March 31, 2020",2019,R,104 min,"Documentaries, Sports Movies",This documentary chronicles former Olympian and UFC champion Ronda Rousey's ascent to iconic status in the world of mixed martial arts.
s2779,Movie,Bethany Hamilton: Unstoppable,Aaron Lieber,Bethany Hamilton,United States,"March 25, 2020",2019,PG,100 min,"Children & Family Movies, Documentaries, Sports Movies",This documentary follows the rising tide of Bethany Hamilton who lost her arm as a teen before making waves in pro surfing and her personal life.
s2787,Movie,A Life of Speed: The Juan Manuel Fangio Story,Francisco Macri,,Argentina,"March 20, 2020",2020,TV-14,93 min,"Documentaries, International Movies, Sports Movies","Juan Manuel Fangio was the Formula One king, winning five world championships in the early 1950s — before protective gear or safety features were used."
s2797,Movie,Ultras,Francesco Lettieri,"Aniello Arena, Antonia Truppo, Ciro Nacca, Simone Borelli, Daniele Vicorito, Salvatore Pelliccia",Italy,"March 20, 2020",2020,TV-MA,109 min,"Dramas, International Movies, Sports Movies",An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.
s2806,Movie,XV: Beyond the Tryline,Pierre Deschamps,,United Kingdom,"March 18, 2020",2016,TV-14,91 min,"Documentaries, Sports Movies","Set against the 2015 Rugby World Cup, this documentary captures the allure of rugby as told by fans, players and others who have touched the game."
s2941,Movie,Jada,Kumaran,"Kathir, Kishore Kumar G., Roshini, Yogi Babu, Kishore",India,"February 7, 2020",2019,TV-14,124 min,"Dramas, International Movies, Sports Movies","Wishing to settle an old score, a promising soccer player defies his coach’s wishes and leads his team to participate in a violent form of the sport."
s2950,Movie,Uppity: The Willy T. Ribbs Story,"Nate Adams, Adam Carolla",Willy T. Ribbs,United States,"February 5, 2020",2020,TV-MA,106 min,"Documentaries, Sports Movies","This documentary profiles a defiant driver who challenged racial barriers in American auto racing, becoming the first black man to race in the Indy 500."
s3081,Movie,Benchwarmers 2: Breaking Balls,Jon Rosenbaum,"Chris Klein, Jon Lovitz, Chelsey Reist, Lochlyn Munro, Liam Hughes, Jill Morrison, Zak Santiago, Garfield Wilson, Jonathan Silverman",United States,"December 31, 2019",2019,PG-13,90 min,"Comedies, Sports Movies",A rookie lawyer with an emasculating past in baseball can break into the legal world only if he manages a law firm's ragtag company softball team.
s3110,Movie,Back of the Net,Louise Alston,"Sofia Wylie, Tiarnie Coupland, Trae Robin, Gemma Chua-Tran, Ashleigh Ross, Yasmin Honeychurch, Raj Labade, Christopher Kirby, Melissa Bonne, Kate Box",Australia,"December 21, 2019",2019,TV-Y,86 min,"Children & Family Movies, Sports Movies",An American science geek ready to spend a summer at sea accidentally ends up at an Australian soccer academy and is forced to kick it with the locals.
s3245,Movie,Shelby American,"Nate Adams, Adam Carolla",Carroll Shelby,United States,"November 22, 2019",2019,TV-MA,119 min,"Documentaries, Sports Movies","Featuring interviews and vintage footage, this documentary traces American icon Carroll Shelby's life of reinvention from farmer to racer to entrepreneur."
s3254,Movie,"Lorena, Light-Footed Woman",Juan Carlos Rulfo,Lorena Ramírez,Mexico,"November 20, 2019",2019,TV-G,28 min,"Documentaries, International Movies, Sports Movies",Lorena Ramírez of Mexico's Rarámuri community lives a pastoral life – except when she straps on her sandals to compete as an ultramarathon runner.
s3367,Movie,Little Miss Sumo,Matt Kay,Hiyori Kon,United Kingdom,"October 28, 2019",2018,TV-G,20 min,"Documentaries, International Movies, Sports Movies","In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime."
s3423,Movie,The Game Changers,Louie Psihoyos,"Arnold Schwarzenegger, Lewis Hamilton, James Wilks, Patrik Baboumian, Scott Jurek, Nimai Delgado, Morgan Mitchell, Rip Esselstyn, Dotsie Bausch, Damien Mander, Michael Thomas, Dr. Dean Ornish, David Goldman",United States,"October 16, 2019",2018,TV-MA,86 min,"Documentaries, Sports Movies","Special Forces trainer James Wilks asks elite athletes to compare the merits of meat, protein and plants for building strength. Spoiler: plants win."
s3469,Movie,Limitless,Vrinda Samartha,,India,"October 1, 2019",2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",This documentary follows eight women in India who struggle with self-confidence and society's expectations but rediscover themselves through running.
s3596,Movie,Calum von Moger: Unbroken,Vlad Yudin,Calum Von Moger,United States,"August 13, 2019",2019,TV-MA,93 min,"Documentaries, Sports Movies","Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury."
s3622,Movie,Screwball,Billy Corben,,United States,"August 6, 2019",2018,TV-MA,105 min,"Documentaries, Sports Movies",A steroid peddler explains how he went from an unlicensed anti-aging expert to the point man for the biggest scandal in baseball history.
s3682,Movie,"River, el más grande siempre","Marcelo Altmark, Mariano Mucci, Luis A. Scalella",,Argentina,"July 5, 2019",2019,TV-G,105 min,"Documentaries, International Movies, Sports Movies","Experience the highlights of Argentine soccer team Club Atlético River Plate's long history, from its early development to its major victories."
s3787,Movie,We Are Legends,Daniel Yee Heng Chan,"Lam Yiu-sing, Ma Chi Wai, Wiyona Yeung, Eric Kot, Yuen Qiu, Lisa Cheng, Jason Li",Hong Kong,"June 1, 2019",2019,TV-14,109 min,"Action & Adventure, International Movies, Sports Movies","Raised in a boxing gym, two orphaned brothers become highly skilled martial artists and must combat threats in the streets and the ring."
s3803,Movie,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,"Mike Diva, Akiva Schaffer","Andy Samberg, Akiva Schaffer, Jorma Taccone, Hannah Simone, Jenny Slate, Sterling K. Brown, Jim O'Heir, Maya Rudolph, Stephanie Beatriz, Alana Haim, Este Haim, Danielle Haim",,"May 23, 2019",2019,TV-MA,30 min,"Comedies, Music & Musicals, Sports Movies",The Lonely Island spoofs notorious baseball stars Jose Canseco and Mark McGwire in this visual rap album set in the Bash Brothers' 1980s heyday.
s3913,Movie,Generation Iron 3,Vlad Yudin,,United States,"April 15, 2019",2018,TV-MA,95 min,"Documentaries, Sports Movies",Bodybuilders come together from around the world to compete in the Mr. Olympia competition and try to achieve their goals of physical perfection.
s3964,Movie,Bayonet,Kyzza Terrazas,"Luis Gerardo Méndez, Brontis Jodorowsky, Joonas Saartamo, Laura Birn, Ilkka Koivula, Ville Virtanen, Raúl Villegas, Miriam Balderas, Ximena Guzmán","Mexico, Finland","March 29, 2019",2019,TV-MA,102 min,"Dramas, International Movies, Sports Movies","Alone in Finland, a retired Mexican boxer lives in desolation under the weight of an agonizing past, until he gets a shot at redemption in the ring."
s3988,Movie,Antoine Griezmann: The Making of a Legend,,,,"March 21, 2019",2019,TV-PG,60 min,"Documentaries, International Movies, Sports Movies","With heart and determination, Antoine Griezmann overcame his small stature to become one of the world’s top soccer players and a World Cup champion."
s3996,Movie,Alexis Viera: A Story of Surviving,Luis Ara,Alexis Viera,Uruguay,"March 20, 2019",2019,TV-MA,69 min,"Documentaries, International Movies, Sports Movies","After being shot during a robbery in Colombia and losing sensation in his legs, Uruguayan soccer star Alexis Viera finds a new sense of purpose."
s4012,Movie,Late Life: The Chien-Ming Wang Story,Frank W Chen,Chien-Ming Wang,"United States, Taiwan","March 15, 2019",2018,TV-14,98 min,"Documentaries, Sports Movies",Injuries sidelined the bright career of New York Yankees pitcher Chien-Ming Wang. This documentary captures his relentless battle back to the majors.
s4052,Movie,"2,215",Nottapon Boonprakob,Artiwara Kongmalai,Thailand,"March 1, 2019",2018,TV-MA,89 min,"Documentaries, International Movies, Sports Movies","This intimate documentary follows rock star Artiwara Kongmalai on his historic, 2,215-kilometer charity run across Thailand in 2017."
s4121,Movie,High Flying Bird,Steven Soderbergh,"André Holland, Zazie Beetz, Bill Duke, Kyle MacLachlan, Melvin Gregg, Sonja Sohn, Zachary Quinto",United States,"February 8, 2019",2019,TV-MA,91 min,"Dramas, Sports Movies","When an NBA lockout sidelines his big rookie client, an agent hatches a bold plan to save their careers – and disrupt the league's power structure."
s4348,Movie,Roll With Me,,,United States,"December 1, 2018",2017,TV-MA,90 min,"Documentaries, Sports Movies","Backed by a crew of unlikely allies, newly sober paraplegic Gabriel Cordell teams up with his nephew for a grueling wheelchair trek across America."
s4446,Movie,Kai Po Che!,Abhishek Kapoor,"Rajkummar Rao, Amit Sadh, Sushant Singh Rajput, Amrita Puri, Digvijay Deshmukh, Asif Basra, Manav Kaul, Ashish Kakkad",India,"November 1, 2018",2013,TV-MA,120 min,"Dramas, International Movies, Sports Movies",This Bollywood drama tells the story of three best friends who dream of starting a cricket training academy in Ahmedabad for very different reasons.
s4510,Movie,Soorma,Shaad Ali,"Diljit Dosanjh, Tapsee Pannu, Angad Bedi, Kulbhushan Kharbanda, Satish Kaushik, Vijay Raaz, Seema Kaushal, Mahabir Bhullar, Alka Badola Kaushal, Jimmy Moses",India,"October 13, 2018",2018,TV-14,131 min,"Dramas, International Movies, Sports Movies",This biopic on former Indian field hockey player Sandeep Singh follows the athlete’s hard-fought comeback after an accidental gunshot left him paralyzed.
