show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s884,TV Show,"Love, Death & Robots",,"Topher Grace, Mary Elizabeth Winstead, Gary Cole, Samira Wiley, Daisuke Tsuji, Maurice LaMarche, Rebecca Riedy, Helen Sadler, Hayley McLaughlin, Time Winters, Elly Condron, Stefan Kapicic, Bruce Thomas, Jeff Berg, Aaron Himelstein, Carlos Alazraqui, Jill Talley, Brian Bloom, Chris Cox, Michael Benyaer, Fred Tatasciore, Scott Whyte, Josh Brener, Gary Anthony Williams, Chris Parnell, Graham Hamilton, Adam Bartley, Kevin Michael Richardson, Emma Thornett, Henry Douthwaite, Madeleine Knight, Rebecca Banatvala, Kirk Thornton, Yuri Lowenthal, Elaine Tan, Matthew Yang King, Gwendoline Yeo, Neil Kaplan, G.K. Bowes, Courtenay Taylor",United States,"May 14, 2021",2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Horror, TV Sci-Fi & Fantasy","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher."
s887,TV Show,The Mystic River,Uzodinma Okpechi,"Jide Kosoko, Dele Odule, Lota Chukwu, Ben Touitou, Ayo Ewebiyi, Joke Muyiwa, Jude Chukwuka, Tonia Chukwurah, Folarin Agunbiade, Debby Felix, Bunmi Shogade",,"May 14, 2021",2020,TV-14,1 Season,"International TV Shows, TV Horror, TV Sci-Fi & Fantasy","As pregnant women vanish in a remote Nigerian village over decades, a doctor with child finds herself extremely close to uncovering dangerous secrets."
s909,TV Show,Jupiter's Legacy,,"Josh Duhamel, Ben Daniels, Leslie Bibb, Andrew Horton, Elena Kampouris, Matt Lanter, Mike Wade, Tenika Davis, Ian Quinlan, David Julian Hirsh, Tyler Mane",United States,"May 7, 2021",2021,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy","They're the first generation of superheroes. But as they pass the torch to their children, tensions are rising — and the old rules no longer apply."
s994,TV Show,Shadow and Bone,,"Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman, Kit Young, Danielle Galligan, Calahan Skogman, Sujaya Dasgupta, Simon Sears, Daisy Head, Zoë Wanamaker, Luke Pasqualino, Julian Kostov",United States,"April 23, 2021",2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.
s1403,TV Show,Disenchantment,,"Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West",United States,"January 15, 2021",2021,TV-14,3 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals."
s1409,TV Show,The Magicians,,"Jason Ralph, Arjun Gupta, Hale Appleman, Stella Maeve, Summer Bishil, Olivia Taylor Dudley, Jade Tailor, Rick Worthy, Mackenzie Astin, Kacey Rohl, Charles Mesure, Keegan Connor Tracy, Trevor Einhorn","United States, Canada","January 15, 2021",2020,TV-MA,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy","When grad student Quentin Coldwater enters a college specializing in magic, he learns that the mythic fantasy world he once read about is very real."
s1466,TV Show,The Haunted Hathaways,,"Amber Frank, Curtis Harris, Benjamin Flores Jr., Breanna Yde, Ginifer King, Chico Benymon",United States,"January 1, 2021",2013,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",Single mom Michelle Hathaway and her daughters find that they share their New Orleans home with the ghosts of single dad Ray Preston and his two sons.
s1474,TV Show,Chilling Adventures of Sabrina,,"Kiernan Shipka, Ross Lynch, Miranda Otto, Lucy Davis, Chance Perdomo, Michelle Gomez, Richard Coyle, Jaz Sinclair, Lachlan Watson, Tati Gabrielle, Adeline Rudolph, Abigail Cowen, Gavin Leatherwood, Bronson Pinchot",United States,"December 31, 2020",2020,TV-14,4 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night."
s1623,TV Show,Stargate SG-1,,"Richard Dean Anderson, Michael Shanks, Amanda Tapping, Christopher Judge, Don S. Davis, Corin Nemec, Ben Browder, Beau Bridges, Gary Jones","United States, Canada","December 1, 2020",2006,TV-MA,10 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Stargate Command roars into action when Jack O'Neill and his crew find a Stargates map that lets them combat alien maneuvers all across the galaxy.
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,,"Clark Gregg, Ming-Na Wen, Brett Dalton, Chloe Bennet, Iain De Caestecker, Elizabeth Henstridge, Adrianne Palicki, Luke Mitchell, Henry Simmons",United States,"October 30, 2020",2020,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","Agent Phil Coulson, seen in action in Marvel's The Avengers, assembles a team of top S.H.I.E.L.D. agents to investigate bizarre threats."
s1879,TV Show,The 100,,"Eliza Taylor, Paige Turco, Bob Morley, Marie Avgeropoulos, Christopher Larkin, Henry Ian Cusick, Isaiah Washington, Lindsey Morgan, Devon Bostick, Richard Harmon, Ricky Whittle, Jarod Joseph, Chelsey Reist, Sachin Sahel, Adina Porter","United States, Canada","October 8, 2020",2020,TV-MA,7 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","A century after Earth was devastated by a nuclear apocalypse, 100 space station residents are sent to the planet to determine whether it's habitable."
s2043,TV Show,Cleverman,,"Hunter Page-Lochard, Rob Collins, Deborah Mailman, Ryan Corr, Stef Dawson, Iain Glen, Frances O'Connor, Tasma Walton, Tony Briggs","Australia, New Zealand, United States","September 5, 2020",2017,TV-MA,1 Season,"TV Dramas, TV Sci-Fi & Fantasy, TV Thrillers","In the near future, physically powerful beings known as ""Hairies"" struggle to survive in a segregated society dominated by hostile humans."
s2045,TV Show,Away,,"Hilary Swank, Josh Charles, Vivian Wu, Mark Ivanir, Ato Essandoh, Ray Panthaki, Talitha Eliana Bateman",United States,"September 4, 2020",2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Commander Emma Green leaves behind her husband and daughter to lead an international crew of astronauts on a perilous three-year mission to Mars.
s2059,TV Show,The Witcher: A Look Inside the Episodes,,"Henry Cavill, Anya Chalotra, Freya Allan, Lauren Schmidt Hissrich, Eamon Farren, Mimi Ndiweni, MyAnna Buring, Joey Batey, Adam Levy, Jodhi May",,"September 2, 2020",2020,TV-MA,1 Season,"Docuseries, TV Sci-Fi & Fantasy","With series creator Lauren S. Hissrich as your guide, take an in-depth journey into the stories and themes powering the first season of ""The Witcher."""
s2128,TV Show,3%,,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,"August 14, 2020",2020,TV-MA,4 Seasons,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor."
s2136,TV Show,The Legend of Korra,,"Janet Varney, David Faustino, P.J. Byrne, J.K. Simmons, Dee Bradley Baker, Seychelle Gabriel, Logan Wells, Jeff Bennett, Kiernan Shipka",United States,"August 14, 2020",2014,TV-Y7,4 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.
s2158,TV Show,Wizards: Tales of Arcadia,,"Colin O'Donoghue, David Bradley, Lena Headey, Emile Hirsch, Lexi Medrano, Steven Yeun, Alfred Molina, James Faulkner, Stephanie Beatriz, John Rhys-Davies",United States,"August 7, 2020",2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot, where conflict is brewing between the human, troll and magical worlds."
s2191,TV Show,The Umbrella Academy,,,"United States, Canada","July 31, 2020",2020,TV-14,2 Seasons,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy","Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity."
s2228,TV Show,Cursed,,"Katherine Langford, Devon Terrell, Gustaf Skarsgård, Daniel Sharman, Sebastian Armesto, Lily Newmark, Shalom Brune-Franklin, Matt Stokoe, Bella Dayne, Peter Mullan, Emily Coates","United Kingdom, Australia","July 17, 2020",2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","Armed with mysterious powers and a legendary sword, young rebel Nimue joins forces with charming mercenary Arthur on a mission to save her people."
s2304,TV Show,Warrior Nun,,"Alba Baptista, Toya Turner, Lorena Andrea, Kristina Tonteri-Young, Tristán Ulloa",United States,"July 2, 2020",2020,TV-MA,1 Season,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy","After waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen Halo-Bearer for a secret sect of demon-hunting nuns."
s2347,TV Show,"Roswell, New Mexico",,"Jeanine Mason, Nathan Parsons, Michael Vlamis, Lily Cowles, Tyler Blackburn, Heather Hemmens, Michael Trevino, Trevor St. John",United States,"June 23, 2020",2020,TV-14,2 Seasons,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy","After 10 years, a woman returns to her sleepy tourist-occupied hometown and discovers her high-school crush is also an unusual foreigner."
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,"Victor Garber, Brandon Routh, Caity Lotz, Franz Drameh, Amy Pemberton, Dominic Purcell, Maisie Richardson-Sellers, Nick Zano, Arthur Darvill, Wentworth Miller, Tala Ashe, Adam Tsekhman, Christina Brucato, Simon Merrells, Nils Hognestad, Jes Macallan, Keiynan Lonsdale",United States,"June 10, 2020",2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","A mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil."
s2471,TV Show,Supergirl,Jesse Warn,"Melissa Benoist, Mehcad Brooks, Chyler Leigh, Jeremy Jordan, David Harewood, Calista Flockhart, Emma Tremblay, Adrian Pasdar, Katie McGrath, David St. Louis, Odette Annable, Floriana Lima, Erica Durance",United States,"May 25, 2020",2019,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City."
s2527,TV Show,She-Ra and the Princesses of Power,,"Aimee Carrero, AJ Michalka, Marcus Scribner, Karen Fukuhara, Reshma Shetty, Lorraine Toussaint, Keston John, Lauren Ash, Christine Woods, Morla Gorrondona, Antony Del Rio, Dana Davis, Grey Griffin, Genesis Rodriguez, Jordan Fisher, Vella Lovell, Merit Leighton, Sandra Oh, Krystal Joy Brown",United States,"May 15, 2020",2020,TV-Y7,5 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Soldier Adora finds a magic sword – and her identity as legendary hero She-Ra. She joins the Rebellion, but her best friend stays with the evil Horde."
s2601,TV Show,Good Witch,,"Catherine Bell, Bailee Madison, Rhys Matthew Bond, James Denton, Catherine Disher, Anthony Lemke, Peter MacNeill, Hannah Endicott-Douglas, Noah Cappe, Kylee Evans","United States, Canada","April 30, 2020",2019,TV-PG,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy","Raising her daughter in a small town, an enchanting widow with magical powers provokes the interest and exasperation of a skeptical big-city doctor."
s2711,TV Show,Legacies,,"Danielle Rose Russell, Aria Shahghasemi, Kaylee Bryant, Jenny Boyd, Quincy Fouse, Peyton Alex Smith, Matthew Davis, Archie L. Winston",United States,"April 3, 2020",2019,TV-14,2 Seasons,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows","Born into a rare supernatural bloodline, Hope Mikaelson attends a gifted private school to master her powers and control her innate urges for evil."
s2881,TV Show,I Am Not Okay With This,,"Sophia Lillis, Wyatt Oleff, Kathleen Rose Perkins, Sofia Bryant, Richard Ellis, Sophia Tatum, David Theune, Zachary S. Williams, Aidan Wojtak-Hissong",United States,"February 26, 2020",2020,TV-MA,1 Season,"TV Comedies, TV Dramas, TV Sci-Fi & Fantasy","Angsty Syd navigates high school awkwardness, family drama and an unrequited crush on her best friend while trying to rein in her budding superpowers."
s2985,TV Show,Omniscient,,"Carla Salle, Sandra Corveloni, Jonathan Haagensen, Guilherme Prates, Luana Tanaka, Marcello Airoldi, Marco Antônio Pâmio",Brazil,"January 29, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","In a city where citizens are monitored 24/7, a tech employee must outsmart her surveillance drone in order to investigate a murder."
s3006,TV Show,DreamWorks How to Train Your Dragon Legends,,"Jay Baruchel, Craig Ferguson, America Ferrera, Gerard Butler",United States,"January 20, 2020",2011,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","In this set of shorts, Hiccup and the gang learn about different species of dragons. Then, Gobber goes in search of the Boneknapper Dragon."
s3016,TV Show,Handsome Siblings,,"Hu Yitian, Chen Zheyuan, Liang Jie, Vicky Liang, Tay Ping Hui, Nikita Mao, Gallen Lo, Song Wenzuo, Jin Song, Jason Zheng",China,"January 16, 2020",2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","Clashing martial arts twins face relentless villains, thorny romance and brotherly rivalry as their troubled pasts catch up to them."
s3107,TV Show,Lost in Space,,"Molly Parker, Toby Stephens, Max Jenkins, Taylor Russell, Mina Sundwall, Parker Posey, Ignacio Serricchio",United States,"December 24, 2019",2019,TV-PG,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers."
s3188,TV Show,Nightflyers,,"Eoin Macken, David Ajala, Jodie Turner-Smith, Angus Sampson, Sam Strike, Maya Eshet, Brían F. O'Byrne, Gretchen Mol, Miranda Raison",United States,"December 2, 2019",2018,TV-MA,1 Season,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets."
s3237,TV Show,Once Upon A Time In Lingjian Mountain,,"Xu Kai, Sandrine Pinna, Ryan Zhu, Gao Yuer, Cristy Guo, He Wenjun, Zheng Yawen, Li Junhao, Roger Kwok, James Wen",China,"November 23, 2019",2019,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy","As the nine continents face a crisis, a young disciple joins the Spirit Blade sect and comes under the tutelage of a temperamental sage."
s3247,TV Show,The Dragon Prince,,"Jack De Sena, Paula Burrows, Sasha Rojen, Jason Simpson, Racquel Belmonte, Jesse Inocalla, Luc Roderique, Jonathan Holmes, Adrian Petriw","United States, Canada","November 22, 2019",2019,TV-Y7,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.
s3527,TV Show,The I-Land,,"Natalie Martinez, Kate Bosworth, Ronald Peet, Kyle Schmid, Alex Pettyfer, Sibylla Deen, Gilles Geary, Anthony Lee Medina, Kota Eberhardt, Michelle Veintimilla, Bruce McGill",United States,"September 12, 2019",2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","Wiped clean of memories and thrown together, a group of strangers fight to survive harsh realities – and the island that traps them."
s3552,TV Show,The Dark Crystal: Age of Resistance,,"Taron Egerton, Nathalie Emmanuel, Anya Taylor-Joy, Donna Kimball, Mark Hamill, Simon Pegg, Helena Bonham Carter, Lena Headey, Alicia Vikander, Awkwafina, Gugu Mbatha-Raw, Benedict Wong, Caitriona Balfe, Natalie Dormer, Harvey Fierstein, Andy Samberg, Ralph Ineson, Jason Isaacs, Eddie Izzard, Theo James, Hannah John-Kamen, Toby Jones, Keegan-Michael Key, Mark Strong, Sigourney Weaver, Ólafur Darri Ólafsson","United Kingdom, United States","August 30, 2019",2019,TV-PG,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","As power-hungry overlords drain life from the planet Thra, a group of brave Gelfling unite on a quest to save their world and fight off the darkness."
s3616,TV Show,Wu Assassins,,"Iko Uwais, Katheryn Winnick, Byron Mann, Tommy Flanagan, Li Jun Li, Celia Au, Lewis Tan, Lawrence Kao, Juju Chan, Tzi Ma, Cranston Johnson, Mark Dacascos, Kevin Durand, Jeff Fahey, Summer Glau",United States,"August 8, 2019",2019,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",An unassuming San Francisco chef becomes the latest in a long line of assassins chosen to keep the mystical Wu powers out of the wrong hands.
s3668,TV Show,3Below: Tales of Arcadia,,"Tatiana Maslany, Diego Luna, Nick Offerman, Nick Frost, Glenn Close, Alon Aboutboul, Hayley Atwell, Darin De Paul, Andy Garcia, Cheryl Hines, Tom Kenny, Chris Obi, Cole Sand, Frank Welker, Steven Yeun",United States,"July 12, 2019",2019,TV-Y7,2 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters."
s3675,TV Show,PILI Fantasy: War of Dragons,,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia",,"July 12, 2019",2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","As turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces, who will emerge as the new warrior legend?"
s3686,TV Show,Stranger Things,,"Winona Ryder, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Natalia Dyer, Charlie Heaton, Cara Buono, Noah Schnapp, Matthew Modine, Joe Keery, Dacre Montgomery, Sadie Sink, Paul Reiser, Sean Astin",United States,"July 4, 2019",2019,TV-14,3 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl."
s3708,TV Show,Motown Magic,,,"Australia, United States","June 28, 2019",2019,TV-Y,2 Seasons,"Kids' TV, TV Sci-Fi & Fantasy","Imaginative boy Ben transforms his city by bringing colorful street art to life, armed with a magic paintbrush – and the classic sounds of Motown."
s3852,TV Show,Unchained Fate,,"Lenna Lim, Jack Tan, Rickman Chia, Rabbit Chen, Kopi Lim Guo Wei, Agnes Wang, Allan Toh, Mandy Chen, Tan Hau Yen",,"May 8, 2019",2016,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","A young trio aims to protect the world from evil, armed with magic crystals that allow them to control time, commune with spirits, and more."
s3882,TV Show,K.O.3an Guo,,"George Hu, Chen De-xiu, Bo Yan, Lorene Ren, Tsai Yi-chen, Benjamin H. Wang, Wes Lo, Shao Xiang, Pets Tseng, Nylon Chen, Wu Xiong",Taiwan,"April 30, 2019",2009,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy","In the Silver Dimension, Liu Bei, Guan Yu and Zhang Fei plan to enroll in an elite academy as sworn brothers, but KO One visitors derail the plan."
s3987,TV Show,The OA,,"Brit Marling, Jason Isaacs, Emory Cohen, Scott Wilson, Phyllis Smith, Alice Krige, Patrick Gibson, Brendan Meyer, Brandon Perea, Ian Alexander, Will Brill, Riz Ahmed, Paz Vega",United States,"March 22, 2019",2019,TV-MA,2 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy","Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission."
s4024,TV Show,The Land of Hypocrisy,,"Mohamed Henedy, Dalal Abdel Aziz, Hana Shiha, Mohammed Tharwat, Salwa Mohammed, Mohammed Hafiz, Ibrahim Issa, Leila Ezz Al Arab, Mohammed Mahmoud",Egypt,"March 13, 2019",2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",A hardworking man in a thankless job meets a mysterious doctor who sells him powerful pills that throw his life into disarray.
s4321,TV Show,Neo Yokio,,"Jaden Smith, Jude Law, Tavi Gevinson, Susan Sarandon, Desus Nice, The Kid Mero, Richard Ayoade, Willow Smith, Kiernan Shipka, Jason Schwartzman, Amandla Stenberg, Ray Wise",United States,"December 7, 2018",2018,TV-MA,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows","Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society."
s4369,TV Show,Mystery Science Theater 3000: The Return,,"Felicia Day, Patton Oswalt, Jonah Ray, Baron Vaughn, Hampton Yount",United States,"November 22, 2018",2018,TV-14,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy","The cult hit returns! Captured by mad scientists, new host Jonah survives a blitz of cheesy B movies by riffing on them with his funny robot pals."
s4410,TV Show,Transfers,,"Arieh Worthalter, Brune Renault, Toinette Laquiere, Steve Tientcheu, Pili Groyne, Patrick Descamps, Patrick Raynal, Juliette Plumecocq-Mech, Sébastien Chassagne, Alexis Loret, Aissatou Diop","France, Belgium","November 8, 2018",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Sci-Fi & Fantasy","After a boating accident, woodworker and family man Florian wakes up in the body of an officer who leads a task force against illegal body transfers."
